"cellLine"	"center"	"conc"	"drug"	"experiment"	"medianDMSO"	"normViability"	"replicate"	"stage"	"viability"
"MS03"	""	1e-07	"Vorinostat"	"Run1"	31903	0.966993699652	"H"	""	30850
"MS03"	""	3e-07	"Vorinostat"	"Run1"	31903	0.766887126603	"A"	""	24466
"MS03"	""	3e-07	"Vorinostat"	"Run1"	31903	0.855844277968	"B"	""	27304
"MS03"	""	3e-07	"Vorinostat"	"Run1"	31903	0.874463216625	"C"	""	27898
"MS03"	""	3e-07	"Vorinostat"	"Run1"	31903	0.856439833245	"D"	""	27323
"MS03"	""	3e-07	"Vorinostat"	"Run1"	31903	0.916747641288	"E"	""	29247
"MS03"	""	3e-07	"Vorinostat"	"Run1"	31903	0.81509575902	"F"	""	26004
"MS03"	""	3e-07	"Vorinostat"	"Run1"	31903	0.757734382346	"G"	""	24174
"MS03"	""	3e-07	"Vorinostat"	"Run1"	31903	0.719148669404	"H"	""	22943
"MS03"	""	1e-06	"Vorinostat"	"Run1"	31903	0.622950819672	"A"	""	19874
"MS03"	""	1e-06	"Vorinostat"	"Run1"	31903	0.663103783343	"B"	""	21155
"MS03"	""	1e-06	"Vorinostat"	"Run1"	31903	0.682725762467	"C"	""	21781
"MS03"	""	1e-06	"Vorinostat"	"Run1"	31903	0.702943296869	"D"	""	22426
"MS03"	""	1e-06	"Vorinostat"	"Run1"	31903	0.716609723224	"E"	""	22862
"MS03"	""	1e-06	"Vorinostat"	"Run1"	31903	0.674701438736	"F"	""	21525
"MS03"	""	1e-06	"Vorinostat"	"Run1"	31903	0.709995925148	"G"	""	22651
"MS03"	""	1e-06	"Vorinostat"	"Run1"	31903	0.65266589349	"H"	""	20822
"MS03"	""	1e-05	"Vorinostat"	"Run1"	31903	0.15688179795	"A"	""	5005
"MS03"	""	1e-05	"Vorinostat"	"Run1"	31903	0.154248816726	"B"	""	4921
"MS03"	""	1e-05	"Vorinostat"	"Run1"	31903	0.160110334451	"C"	""	5108
"MS03"	""	1e-05	"Vorinostat"	"Run1"	31903	0.164937466696	"D"	""	5262
"MS03"	""	1e-05	"Vorinostat"	"Run1"	31903	0.218412061562	"E"	""	6968
"MS03"	""	1e-05	"Vorinostat"	"Run1"	31903	0.145566247688	"F"	""	4644
"MS03"	""	1e-05	"Vorinostat"	"Run1"	31903	0.200984233458	"G"	""	6412
"MS03"	""	1e-05	"Vorinostat"	"Run1"	31903	0.181236874275	"H"	""	5782
"MS03"	""	3e-06	"Vorinostat"	"Run1"	31903	0.492492869009	"A"	""	15712
"MS03"	""	3e-06	"Vorinostat"	"Run1"	31903	0.527473905275	"B"	""	16828
"MS03"	""	3e-06	"Vorinostat"	"Run1"	31903	0.628091402063	"C"	""	20038
"MS03"	""	3e-06	"Vorinostat"	"Run1"	31903	0.596997147604	"D"	""	19046
"MS03"	""	3e-06	"Vorinostat"	"Run1"	31903	0.620255148419	"E"	""	19788
"MS03"	""	3e-06	"Vorinostat"	"Run1"	31903	0.628655612325	"F"	""	20056
"MS03"	""	3e-06	"Vorinostat"	"Run1"	31903	0.58690405291	"G"	""	18724
"MS03"	""	3e-06	"Vorinostat"	"Run1"	31903	0.59285960568	"H"	""	18914
"MS12"	""	1e-09	"AR42"	"Run1"	36151	1.17341152389	"A"	""	42420
"MS12"	""	1e-09	"AR42"	"Run1"	36151	1.08813034218	"B"	""	39337
"MS12"	""	1e-09	"AR42"	"Run1"	36151	1.207878067	"C"	""	43666
"MS12"	""	1e-09	"AR42"	"Run1"	36151	1.2388868911	"D"	""	44787
"MS12"	""	1e-09	"AR42"	"Run1"	36151	1.39719509834	"E"	""	50510
"MS12"	""	1e-09	"AR42"	"Run1"	36151	1.07153329092	"F"	""	38737
"MS12"	""	1e-09	"AR42"	"Run1"	36151	0.949876905203	"G"	""	34339
"MS12"	""	1e-09	"AR42"	"Run1"	36151	1.2534369727	"H"	""	45313
"MS12"	""	3e-09	"AR42"	"Run1"	36151	1.15911039805	"A"	""	41903
"MS12"	""	3e-09	"AR42"	"Run1"	36151	1.08519819645	"B"	""	39231
"MS12"	""	3e-09	"AR42"	"Run1"	36151	1.33755636082	"C"	""	48354
"MS12"	""	3e-09	"AR42"	"Run1"	36151	1.32416807281	"D"	""	47870
"MS12"	""	3e-09	"AR42"	"Run1"	36151	1.31243948992	"E"	""	47446
"MS12"	""	3e-09	"AR42"	"Run1"	36151	0.952366462892	"F"	""	34429
"MS12"	""	3e-09	"AR42"	"Run1"	36151	0.976930098752	"G"	""	35317
"MS12"	""	3e-09	"AR42"	"Run1"	36151	1.24198500733	"H"	""	44899
"MS12"	""	1e-08	"AR42"	"Run1"	36151	1.12381400238	"A"	""	40627
"MS12"	""	1e-08	"AR42"	"Run1"	36151	1.24264888938	"B"	""	44923
"MS12"	""	1e-08	"AR42"	"Run1"	36151	1.16522364527	"C"	""	42124
"MS12"	""	1e-08	"AR42"	"Run1"	36151	1.26038007247	"D"	""	45564
"MS12"	""	1e-08	"AR42"	"Run1"	36151	1.30798594783	"E"	""	47285
"MS12"	""	1e-08	"AR42"	"Run1"	36151	1.26436336478	"F"	""	45708
"MS12"	""	1e-08	"AR42"	"Run1"	36151	0.8330060026	"G"	""	30114
"MS12"	""	1e-08	"AR42"	"Run1"	36151	1.17158584825	"H"	""	42354
"MS12"	""	3e-08	"AR42"	"Run1"	36151	1.08912616525	"A"	""	39373
"MS12"	""	3e-08	"AR42"	"Run1"	36151	1.11866891649	"B"	""	40441
"MS12"	""	3e-08	"AR42"	"Run1"	36151	1.2157893281	"C"	""	43952
"MS12"	""	3e-08	"AR42"	"Run1"	36151	1.26433570302	"D"	""	45707
"MS12"	""	3e-08	"AR42"	"Run1"	36151	1.18384000443	"E"	""	42797
"MS12"	""	3e-08	"AR42"	"Run1"	36151	1.18500179801	"F"	""	42839
"MS12"	""	3e-08	"AR42"	"Run1"	36151	1.18707642942	"G"	""	42914
"MS12"	""	3e-08	"AR42"	"Run1"	36151	1.14588808055	"H"	""	41425
"MS12"	""	1e-07	"AR42"	"Run1"	36151	0.888467815551	"A"	""	32119
"MS12"	""	1e-07	"AR42"	"Run1"	36151	0.910320599707	"B"	""	32909
"MS12"	""	1e-07	"AR42"	"Run1"	36151	0.781942408232	"C"	""	28268
"MS12"	""	1e-07	"AR42"	"Run1"	36151	0.993859091035	"D"	""	35929
"MS12"	""	1e-07	"AR42"	"Run1"	36151	1.03341539653	"E"	""	37359
"MS12"	""	1e-07	"AR42"	"Run1"	36151	0.977925921828	"F"	""	35353
"MS12"	""	1e-07	"AR42"	"Run1"	36151	0.796215872313	"G"	""	28784
"MS12"	""	1e-07	"AR42"	"Run1"	36151	0.534563359243	"H"	""	19325
"MS12"	""	3e-07	"AR42"	"Run1"	36151	0.728140300407	"A"	""	26323
"MS12"	""	3e-07	"AR42"	"Run1"	36151	0.760449226854	"B"	""	27491
"MS12"	""	3e-07	"AR42"	"Run1"	36151	0.803214295593	"C"	""	29037
"MS12"	""	3e-07	"AR42"	"Run1"	36151	0.756936184338	"D"	""	27364
"MS12"	""	3e-07	"AR42"	"Run1"	36151	0.752676274515	"E"	""	27210
"MS12"	""	3e-07	"AR42"	"Run1"	36151	0.743879837349	"F"	""	26892
"MS12"	""	3e-07	"AR42"	"Run1"	36151	0.701723327156	"G"	""	25368
"MS12"	""	3e-07	"AR42"	"Run1"	36151	0.282260518381	"H"	""	10204
"MS12"	""	1e-06	"AR42"	"Run1"	36151	0.414290061132	"A"	""	14977
"MS12"	""	1e-06	"AR42"	"Run1"	36151	0.537052916932	"B"	""	19415
"MS12"	""	1e-06	"AR42"	"Run1"	36151	0.520677159691	"C"	""	18823
"MS12"	""	1e-06	"AR42"	"Run1"	36151	0.484550911455	"D"	""	17517
"MS12"	""	1e-06	"AR42"	"Run1"	36151	0.503416226384	"E"	""	18199
"MS12"	""	1e-06	"AR42"	"Run1"	36151	0.477165223645	"F"	""	17250
"MS12"	""	1e-06	"AR42"	"Run1"	36151	0.517164117175	"G"	""	18696
"MS12"	""	1e-06	"AR42"	"Run1"	36151	0.483250809106	"H"	""	17470
"MS12"	""	1e-05	"AR42"	"Run1"	36151	0.162761749329	"A"	""	5884
"MS12"	""	1e-05	"AR42"	"Run1"	36151	0.185029459766	"B"	""	6689
"MS12"	""	1e-05	"AR42"	"Run1"	36151	0.195651572571	"C"	""	7073
"MS12"	""	1e-05	"AR42"	"Run1"	36151	0.201239246494	"D"	""	7275
"MS12"	""	1e-05	"AR42"	"Run1"	36151	0.200851981965	"E"	""	7261
"MS12"	""	1e-05	"AR42"	"Run1"	36151	0.195789881331	"F"	""	7078
"MS12"	""	1e-05	"AR42"	"Run1"	36151	0.202981936876	"G"	""	7338
"MS12"	""	1e-05	"AR42"	"Run1"	36151	0.198805012309	"H"	""	7187
"MS12"	""	3e-06	"AR42"	"Run1"	36151	0.230864982988	"A"	""	8346
"MS12"	""	3e-06	"AR42"	"Run1"	36151	0.259854499184	"B"	""	9394
"MS12"	""	3e-06	"AR42"	"Run1"	36151	0.269951038699	"C"	""	9759
"MS12"	""	3e-06	"AR42"	"Run1"	36151	0.275925977151	"D"	""	9975
"MS12"	""	3e-06	"AR42"	"Run1"	36151	0.294459351055	"E"	""	10645
"MS12"	""	3e-06	"AR42"	"Run1"	36151	0.273630051727	"F"	""	9892
"MS12"	""	3e-06	"AR42"	"Run1"	36151	0.274764183563	"G"	""	9933
"MS12"	""	3e-06	"AR42"	"Run1"	36151	0.269729744682	"H"	""	9751
"MS12"	""	1e-09	"Axitinib"	"Run1"	37860	0.978737453777	"A"	""	37055
"MS12"	""	1e-09	"Axitinib"	"Run1"	37860	1.21899101955	"B"	""	46151
"MS12"	""	1e-09	"Axitinib"	"Run1"	37860	0.788748019017	"C"	""	29862
"MS12"	""	1e-09	"Axitinib"	"Run1"	37860	1.0381933439	"D"	""	39306
"MS12"	""	1e-09	"Axitinib"	"Run1"	37860	0.801294241944	"E"	""	30337
"MS12"	""	1e-09	"Axitinib"	"Run1"	37860	0.876096143687	"F"	""	33169
"MS12"	""	1e-09	"Axitinib"	"Run1"	37860	0.925277337559	"G"	""	35031
"MS12"	""	1e-09	"Axitinib"	"Run1"	37860	0.870206022187	"H"	""	32946
"MS12"	""	3e-09	"Axitinib"	"Run1"	37860	0.944823032224	"A"	""	35771
"MS12"	""	3e-09	"Axitinib"	"Run1"	37860	1.06980982567	"B"	""	40503
"MS12"	""	3e-09	"Axitinib"	"Run1"	37860	0.915134706815	"C"	""	34647
"MS12"	""	3e-09	"Axitinib"	"Run1"	37860	1.0853671421	"D"	""	41092
"MS12"	""	3e-09	"Axitinib"	"Run1"	37860	0.889883782356	"E"	""	33691
"MS12"	""	3e-09	"Axitinib"	"Run1"	37860	0.709376650819	"F"	""	26857
"MS12"	""	3e-09	"Axitinib"	"Run1"	37860	0.875066032752	"G"	""	33130
"MS12"	""	3e-09	"Axitinib"	"Run1"	37860	0.598943475964	"H"	""	22676
"MS12"	""	1e-08	"Axitinib"	"Run1"	37860	0.969889064976	"A"	""	36720
"MS12"	""	1e-08	"Axitinib"	"Run1"	37860	1.18750660328	"B"	""	44959
"MS12"	""	1e-08	"Axitinib"	"Run1"	37860	0.714500792393	"C"	""	27051
"MS12"	""	1e-08	"Axitinib"	"Run1"	37860	1.11526677232	"D"	""	42224
"MS12"	""	1e-08	"Axitinib"	"Run1"	37860	0.996407818278	"E"	""	37724
"MS12"	""	1e-08	"Axitinib"	"Run1"	37860	0.846883254094	"F"	""	32063
"MS12"	""	1e-08	"Axitinib"	"Run1"	37860	0.898758584258	"G"	""	34027
"MS12"	""	1e-08	"Axitinib"	"Run1"	37860	1.01518753302	"H"	""	38435
"MS12"	""	3e-08	"Axitinib"	"Run1"	37860	1.02746962493	"A"	""	38900
"MS12"	""	3e-08	"Axitinib"	"Run1"	37860	0.992683571051	"B"	""	37583
"MS12"	""	3e-08	"Axitinib"	"Run1"	37860	1.05845219229	"C"	""	40073
"MS12"	""	3e-08	"Axitinib"	"Run1"	37860	1.09186476492	"D"	""	41338
"MS12"	""	3e-08	"Axitinib"	"Run1"	37860	1.05198098257	"E"	""	39828
"MS12"	""	3e-08	"Axitinib"	"Run1"	37860	0.915689381933	"F"	""	34668
"MS12"	""	3e-08	"Axitinib"	"Run1"	37860	1.02580559958	"G"	""	38837
"MS12"	""	3e-08	"Axitinib"	"Run1"	37860	1.01294241944	"H"	""	38350
"MS12"	""	1e-07	"Axitinib"	"Run1"	37860	0.910723718965	"A"	""	34480
"MS12"	""	1e-07	"Axitinib"	"Run1"	37860	1.10546751189	"B"	""	41853
"MS12"	""	1e-07	"Axitinib"	"Run1"	37860	0.714764923402	"C"	""	27061
"MS12"	""	1e-07	"Axitinib"	"Run1"	37860	1.08993660856	"D"	""	41265
"MS12"	""	1e-07	"Axitinib"	"Run1"	37860	0.756867406233	"E"	""	28655
"MS12"	""	1e-07	"Axitinib"	"Run1"	37860	0.844321183307	"F"	""	31966
"MS12"	""	1e-07	"Axitinib"	"Run1"	37860	0.758901215003	"G"	""	28732
"MS12"	""	1e-07	"Axitinib"	"Run1"	37860	0.846222926572	"H"	""	32038
"MS12"	""	3e-07	"Axitinib"	"Run1"	37860	0.9970681458	"A"	""	37749
"MS12"	""	3e-07	"Axitinib"	"Run1"	37860	1.09756999472	"B"	""	41554
"MS12"	""	3e-07	"Axitinib"	"Run1"	37860	0.697305863708	"C"	""	26400
"MS12"	""	3e-07	"Axitinib"	"Run1"	37860	0.720021130481	"D"	""	27260
"MS12"	""	3e-07	"Axitinib"	"Run1"	37860	0.659191759113	"E"	""	24957
"MS12"	""	3e-07	"Axitinib"	"Run1"	37860	0.789012150026	"F"	""	29872
"MS12"	""	3e-07	"Axitinib"	"Run1"	37860	1.02179080824	"G"	""	38685
"MS12"	""	3e-07	"Axitinib"	"Run1"	37860	0.533861595351	"H"	""	20212
"MS12"	""	1e-06	"Axitinib"	"Run1"	37860	0.677812995246	"A"	""	25662
"MS12"	""	1e-06	"Axitinib"	"Run1"	37860	0.913576333862	"B"	""	34588
"MS12"	""	1e-06	"Axitinib"	"Run1"	37860	0.829186476492	"C"	""	31393
"MS12"	""	1e-06	"Axitinib"	"Run1"	37860	0.656629688325	"D"	""	24860
"MS12"	""	1e-06	"Axitinib"	"Run1"	37860	0.596354992076	"E"	""	22578
"MS12"	""	1e-06	"Axitinib"	"Run1"	37860	0.8735340729	"F"	""	33072
"MS12"	""	1e-06	"Axitinib"	"Run1"	37860	1.08071843634	"G"	""	40916
"MS12"	""	1e-06	"Axitinib"	"Run1"	37860	1.02818277866	"H"	""	38927
"MS12"	""	1e-05	"Axitinib"	"Run1"	37860	0.916323296355	"A"	""	34692
"MS12"	""	1e-05	"Axitinib"	"Run1"	37860	1.29051769678	"B"	""	48859
"MS12"	""	1e-05	"Axitinib"	"Run1"	37860	0.398098256735	"C"	""	15072
"MS12"	""	1e-05	"Axitinib"	"Run1"	37860	0.746354992076	"D"	""	28257
"MS12"	""	1e-05	"Axitinib"	"Run1"	37860	1.18668779715	"E"	""	44928
"MS12"	""	1e-05	"Axitinib"	"Run1"	37860	0.91381405177	"F"	""	34597
"MS12"	""	1e-05	"Axitinib"	"Run1"	37860	1.17678288431	"G"	""	44553
